comment,label
지금 저희가요 수사동결처리가 되면은 선생님 모든 계좌가 다 지급정지가 되실 거예요,0
지급 정지가 되는 이유는 불법자금 은닉한다든지 증거를 인멸할 수 있는 소지가 있기 때문에 저희가 일단은 수사가 들어가면 지급 정지가 되실 건데 저희가 후생그 뭐 예를 들어서 아까 말씀 드린 거압수수색된 증거자료 신분증통장거래 내역강제적인 영장 발부할 정도의 증거 자료로 충분히 하세요,0
선생님 지금까지 진술하신 내용은 전부 거짓진술하신 거예요,0
거짓 진술이 있으실 경우에는 위증죄나 공무집행방해죄로 처벌받으실 수 있으선생님,0
이번 사건에 대해서 범죄자들을 체포를 했는데 범죄자들의 이제 추가적인 공범은행사 직원 개입까지 있었는지도 저희 측에서 수사 진행 중에 있으세요? 지금 이번 사건에 연루된 분들 중에 추가적인 이 차 삼 차 피해를 입으신 분들이 속출되셨는데 본인이 모르는 사이에 인터넷 상으로 관련 예금마이너스 통장이런,0
"부분들을 유출된 정보를 가지고 인터넷상으로 해킹을 해서 그러니까 금액을 이체하거나 인출하는 그런 피해가 속출되고 있는데요, 이런 부분들에 대해서 계좌출적 저희가 저희 결과 개인정보 유출로 인한 명의 도용, 피해자 신분 확정되셨을때는 보호감시 조치가 되실 거예요",0
그러니까 보호감수출한 부분은 명의 도사건의 연료가 되신 분들에 한해서 이 차 삼 차 피해만 노출이 되어 있기 때문에 금융감독원쪽에서,0
그니까 시간으로 모니터링 이 감시가 되시는 건데요,0
"그리고 선생님 뿐만 아니라 이번 사건에 연루된 신 모든 분들께 계좌추적, 조회가 들어가실 거고 이 부분은 해당 은행과 또 금융감독원의 협조를 받아서 본인명이든 모든 은행권카드사입출금 버렸네요 사용 뭐 이런 부분 확인한 수사가 진행되세요 이 과정을 통해서 불법자금 유입불법 재산 증식을 확인하는 거고요",0
확인되는 불법자금 유입불법 재산 증식이 있으실 경우에는 계좌양도피의자로 처벌받게 되시는 겁니다,0
선생님 그리고 많이 확인된 게 없으시면은 개인정보 유출한 명의 도용 피해자 신분이 확정될 거고 또 저희가 이제 계좌추적 조류가 들어가시면서 동시에 모든 계좌에 지급정지가 되실 거예요,0
제가 말씀드린 대로 불법자금 증거를 인멸할 수 있는 소지가 있기 때문에 동결처리가 되시는 겁니다,0
선생님 근데 그게 뭐 아까 전에 말씀하신 부분들으니까 지급 정지가 안 되는 사유가 아까 뭐라고 말씀하셨죠? 사업을 하시는 분이십니까 혹시 입출금을 수시로 하셔야 되는 거예요,0
그렇죠,0
예금자 보호법을 그러면 저희가 설정을 해드리고 잠시만요,0
근데 이 부분은 예금자보호법이 설정된 은행권을 수사기용기관에도,0
물론 사용은 가능하세요 사용 가능 하신데,0
"만약에 예를 들어서 예금자보호법이 은행권에서 그러니까 그, 지금 만약에 부득이하게 사용을 해야 된다는 계좌가 있으실 거 아니에요? 그 계좌에서 예를 들어 저희가 추적조회 결과 불법자금의 유입이나 불법 재산 증식이 확인될 경우엔 선생님 가중처벌되세요 그 부분은 선생님께서 감안하셔야되고요 정말 떳떳하시고 급하신 용도로 사용하시는",0
지금 안 돼 보세요,0
이게 뭐에요? 여보세요,0
아까 불러주고 그게 뭔가요? 선생님? 이번에 사건 나와 있는 조사공무원내용입니다 한번 불러주실래요 조사공668 제 이름이에요,0
육하나 공후에 육 공 17 번 입니다,0
"말씀하신 서울중앙지방검찰청이고요 첨단범죄수사 1 팀 네, 최민협 회장입니다",0
제가 지금 본인이 사용하시는 금융권에 대해서 말씀 드린 게 아니라 불법현장에서 발견된 통장명의의 통장이 농협과 하나 그렇게 말씀드리는 거예요,0
혹시 뭐 사실 있으세요? 처음 들으신거고 알겠습니다,0
일단 제가 본인께 전화 드리기 앞서서 에 대해서 조사를 해봤어요,0
김동일단 과의 금전적인 거래내역이라든지 통과돼요 그런 걸 전혀 찾아볼 수가 없더라고요,0
그래서 다른 분들처럼 명의도용당하신 피해자다 그렇게 생각연락을 드린거니까 너무 긴장하시지 마시고 그냥 하신다고 솔직하게 아침에 하신다 모르시면 모르신다 그렇게 진술만 해주시면 됩니다,0
아시겠죠? 일단 본인 확인부터 하고 다시 진행할게요 천구백구십구 년 일 맞습니까? 맞아요,0
김동일 전혀 보는 주셨습니다,0
맞습니까? 겠습니다,0
제가 말씀드릴게요,0
아시면 아신다 모르지만 모르신다 그렇게 진술을 해주십시오,0
아시겠죠? 개설날짜는 이천십삼 년 공팔을 공팔일 개설지역은 경기도 광명시 철산동 철산지점에서 개설이 됐는데 혹시 뭐 아쉬운 점이 있으세요? 아는 지인분이라든가 연구 지가 있으시다든가 그런 것도 없어지고,0
"네, 알겠습니다",0
일단 앞서 말씀드린 농협과 하나하나 이 두 통장은 불법현장에서 발견되었기에 본인 의사와 상관없이 동결을 시켜놨고요 동결차량 단어가 무슨 뜻인지 아세요? 그럼 제가 설명해 드릴게요,0
아시겠죠? 지금부터 이상 7 사용 군인권에 대해서도 조사 들어갈건데,0
제가 일단 그 이유에 대해서 먼저 설명해 드릴게요,0
금융권이 아니라 이 김동일당의 불법 통장을 간주하고 저희가 동결지를 하기 위해서 여쭤보는 거예요,0
아시겠죠? 더 말씀드린 농협과 하나,0
네,0
이 불법 통장을 제외하고 본인께서 주로 사용 하신 그 어느 금융권이 되시는 거죠? 없어요,0
국민은행하나 사용하시는 겁니까? 농협하고 국민 농협 하고 국민 그러면 이 농협하고 국민다른 타 금융권이 발견된 본인 의사와 상관없이 저희가 동결무슨 졸업시켜도 괜찮습니까? 너무 하십니까? 나머지 있어도 그런게 알겠습니다,0
그러면 농협에는 지금 통장을 몇 개 어느 정도 개선하고 사용하시는 거죠,0
농협 그렇죠,0
적금 한계 입니까? 그리고 또 뭐 일반 통장이 뭐 통장그런건 사용 안 하시는 것 통장도 있으십니까? 몇 개 있으신거죠 통장이 세 개 있으십니까? 알겠습니다,0
"예금주택청약통장댓글총장그런거 없으신거고 저축이런거있을 거라 이런 건 아빠가 하나 제 이름을 들었다고 하는데 거기까진 저도 중학교 몰라가지고
바로 보는 사람은 네요",0
남성이신데 전혀 모르시는 사람입니까? 왜냐하면 저희 검찰 측에서는 박수환으로 인한 금융범죄사기단의 현장에서는 대량의 신용카드와 대포통장을 압수하는 과정에서 개인 명의로 된 기업은행 통장과 하나은행통장계좌가 불법통장으로 사용되고 있는 것을 저희 측에서 확인한 부분입니다,0
본인께서는 개설된 두 개의 기자에 대해서는 전혀 모르셨으니까 없는데요,0
없으셔도 예를 들어서 뭐 도용을 당하셨던지 하면은 개설이 되실 수 있는 부분입니다,0
네,0
네,0
우선 저희 검찰 측에서는 압수된 교통장을 해당 은행 측과 대조를 해 봤습니다,0
혹시 본회의께서는 최근 이 삼 년 사이에 신분증이나 면허증기타 지갑이나 여건등을 분실하신 분신하신 적은 없었습니까? 없는데요,0
어쨌든 이 삼명이요 네 는데요 없으십니까? 오늘 본회의앞으로 연락을 드리는 것도 이 후계자가 본인께서,0
박수환 일당에게 거래 목적으로 통제를 통장을 양도하신 부분이 신 게 아니시면,0
본인의 개인정보 유출로 인해서 도 형을 당하신 되시는지 그 부분을 확인하려고 연락을 드린 겁니다,0
그런데 어떻게 나왔을까 봤어요? 네,0
우선 저희 쪽에서 이렇게 연락을 드린것도 피의자이제 가해자이제 그 부분을 확인하려고 전화를 드린겁니다 이해가 되잖아요,0
그래서 사건에 대해서 말씀을 드리고 있는 부분이고요,0
궁금해다라고 말씀하셨 한국에서 라고 말씀드렸습니다,0
김희 전화상으로 이렇게 조사받는 걸 원치 않으시고 의심이 되시는 부분이시면? 네,0
소환부서를 통해서 소환장을 정식으로 발부해 드리겠습니다,0
저는 전혀 모르당연히 본 적이 없고 라고 하나님이 어떤 말씀하신 잘 모르겠는데요,0
개선하신 개선하신 상황을 모르셔도 개인 개인 정보 도용을 하시게 되면 개설이 되실 수 있는 부분을 말씀을 드린 거예요,0
아니죠,0
다른 계좌로 당 보통 계좌를 이상으로 개선하실 수 있는 걸 알고 계십니까? 그런데 그게 가능한 한데 제가 이거는 주거래통장이고,0
그래서 항상 제가 통장이거든요 제가 모르겠 그러니까 확인하지 않는데 그 내용을 제가 튼튼히 뭐 그러니까 제가 주로 쓰는 통장이니까 다 보고 있는 통장인데 그거를 도용했다는 건지 통장이 없고 관할하는 통장있으면 제가 알았을 것 같거든요,0
네,0
그러면 뭐 아까 말씀드렸얘기 한번 들어보시겠죠,0
아까 말씀드렸던 이신데,0
네,0
저희 측에서는 압수된 통장은 해당 대조를 해 봤습니다,0
그 결과 네 본인 명의로 개설된 통장으로 확인이 되었고요,0
이해가 됐습니까? 네,0
근데 제가 어떻게 그렇게 기도 하고 네네 할 수 있는 거예요,0
근데 그게 아니라 지금도 쓰고 있었는데 거기에 통상 주체가 아닌 것 두 개밖에 안 되거든요,0
그래서 그게 밖에 없는데 않다면은 이렇게 하고 대조를 해보고 연락을 드리는 거지 않습니까? 확실하지 않다면 전화를 드리지 않았겠죠,0
네,0
잠시만요,0
"네, 전화를 뿐만 아니고 다른 분들한테도 이렇게 순차적으로 연락을 드리고 있는데 결정을 해주셔야지 저희 쪽에서 다른 분한테 연락을 드리고 있는 부분이에요",0
그렇기 때문에 확실하게 얘기를 해주시기 바랍니다,0
보통 이거 서울 시간 같은 경우는 저희 쪽하고 이렇게 조사가 끝난 뒤에도 검사님한테도 연락을 연락을 받으셔야 되는 부분이거든요,0
소요 시간이 어느 정도 걸릴 수 있으면 제가 말씀을 못 드립니다,0
하실 수도 있는 상황이고 개인정보 유출이 결국 하시면은 개인정보 유출에 대해서 어디에서 언제 어디에서 되셨는지 그 부분을 더 확인해야 되는 상황이기 때문에 다소 시간이 길어지실수도 있는 부분이고요,0
그러거든요,0
일단 본인께서 이 두 개 자에 대해서 아시는 내용이 있으신가 해서 이렇게 전화드린 거고요,0
본인께서 아시는 내용이 있으세요? 본인께서 아시는 내용있으시냐고요 전혀 모르는 사실 이세요,0
그럼 최근 이 삼 년 사이에 본인이 신분이 될 만한 신분증이 나온 면허증같은 개인정보가 될 만한 것들을 분실이나,0
도난 당하신 적 있으세요? 전혀 없으시고요 일단 알겠고요 제가 이렇게 본인한테 오늘 연락을 취한 이유가 본인께서,0
김호철 일단 한테 금전적인 대가를 받거나 또는 양도 양도판매한 사실이 있는지 없으시고요,0
제가 아니시면 본인의 개인정보가 유출되어서 피해를 본 피해를 본 피해자분이신지 확인차 연락을 드린거고요 시나요 그러시고 제가 일단 통장단순 계좌만 된 게 아니고요,0
불법 통장이나 대포통장으로 악용이 되었어요,0
지금 이 통장두 개들을 이제 온라인상의 물품 판매계좌로 등록시킨 후에 뭐 고가의 물건을 시세보다 싸게 판다는 명목으로 물건을 선임금만 받고 물건을 보내주지 않는 수법으로 지금 쳤어요,0
그런데 이 과정에서 명의로 된 통장으로 입금을 받았던 거고요,0
제가 뭐 그게 문제가 있는 거예요,0
근데 제가 뭐 한 게 없는데 뭐 제가 그걸 해야죠,0
